NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.007555365,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,5,23,27,0.1011188,2
0,1,2,1,0,0.007555365,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,5,23,27,0.2007475,2
0,1,2,1,0,0.007555365,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,5,23,27,0.3008934,0
0,1,2,1,0,0.2075552,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,5,23,27,0.4007227,1
0,1,2,2,0,0.7075546,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,5,23,27,0.5012909,1
0,1,2,2,0,1.207554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,5,23,27,0.6013162,1
0,1,2,2,0,1.707554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,5,23,27,0.7017136,1
0,1,2,2,0,2.207553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,5,23,27,0.8003198,1
0,1,2,2,0,2.707553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,5,23,27,0.9007964,1
0,1,2,2,0,3.207552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,5,23,27,1.00057,1
0,1,2,2,0,3.707552,0.3085001,0.3085,15,3,3,27,27,27,1,2,19,5,23,27,1.100089,1
0,1,2,2,0,4.207551,8.3085,0.3085001,15,3,3,27,27,27,1,2,19,5,23,27,1.200488,1
1,1,2,1,19.90756,4.707551,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,5,23,27,1.301461,1
1,1,2,1,19.40756,5.207551,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,5,23,27,1.401867,1
1,1,2,1,18.90756,5.707551,0.3085,0.3075551,15,3,3,27,27,27,1,2,19,5,23,27,1.501592,1
1,1,2,1,18.40756,6.207554,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,5,23,27,1.600681,1
1,1,2,1,17.90755,6.707556,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,5,23,27,1.700853,1
1,1,2,1,17.40755,7.207557,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,5,23,27,1.800771,1
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,5,23,27,1.901717,1
1,1,2,2,16.40755,8.207561,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,5,23,27,2.001342,1
1,1,2,2,15.90755,8.707563,0.3085,0.3085,15,3,3.5,27,27,27.3,1,2,19,5,23,27,2.10179,1
1,1,2,2,15.40755,9.207565,0.3085001,0.3085001,15,3,3.999999,27,27,27.3,1,2,19,5,23,27,2.200263,1
1,1,2,2,14.90754,9.707567,0.3085001,0.3085001,15,3,4.499999,27,27,27.3,1,2,19,5,23,27,2.300975,1
1,1,2,1,14.40754,10.20757,0.3085001,8.307555,15,3,4.999998,27,27,27.3,1,2,19,5,23,27,2.401542,1
1,1,2,2,13.90754,10.70757,0.3085001,0.3085001,15,3,5.499998,27,27,27.3,1,2,19,5,23,27,2.50122,1
1,1,2,2,13.40754,11.20757,0.3085001,0.3085001,15,3,5.999997,27,27,27.3,1,2,19,5,23,27,2.600403,1
1,1,2,2,12.90753,11.70757,0.3085001,0.3085,15,3,6.499997,27,27,27.3,1,2,19,5,23,27,2.700892,1
1,1,2,2,12.40753,12.20758,0.3085001,0.3085001,15,3,6.999996,27,27,27.3,1,2,19,5,23,27,2.801418,1
1,1,2,2,11.90753,12.70758,0.3085001,0.3085001,15,3,7.499996,27,27,27.3,1,2,19,5,23,27,2.902033,1
5,1,2,2,9.91258,13.20758,0.3085001,0.3085001,15,3,7.999995,27,27,27.3,0,2,19,5,23,27,3.000352,0
0,1,2,2,0,13.20758,0.3085001,0.3085001,15,3,8.499997,27,27,27.3,0,2,19,5,23,27,3.100108,0
0,1,2,2,0,13.20758,0.3085001,0.3085001,15,3,8.999999,27,27,27.3,0,2,19,5,23,27,3.200264,0
