NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.5075549,0.3085001,8.307555,15,3,3,27,27,27,1,2,13,7,9,27,0.1000904,1
0,1,2,2,0,1.007554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,13,7,9,27,0.2016495,1
0,1,2,2,0,1.507554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,13,7,9,27,0.303456,1
0,1,2,2,0,2.007554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,13,7,9,27,0.4008887,1
0,1,2,2,0,2.507553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,13,7,9,27,0.5025808,1
0,1,2,2,0,3.007552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,13,7,9,27,0.603497,1
0,1,2,2,0,3.507552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,13,7,9,27,0.7018957,1
0,1,2,2,0,4.007552,8.3085,0.3085001,15,3,3,27,27,27,1,2,13,7,9,27,0.8001956,1
0,1,2,2,0,4.507551,8.3085,0.3085001,15,3,3,27,27,27,1,2,13,7,9,27,0.9017766,1
1,1,2,1,19.60756,5.00755,0.3085001,0.3075551,15,3,3,27,27,27,1,2,13,7,9,27,1.001847,1
1,1,2,1,19.10756,5.507551,0.3085001,0.3075551,15,3,3,27,27,27,1,2,13,7,9,27,1.103322,1
1,1,2,1,18.60756,6.007553,0.3085001,0.3075551,15,3,3,27,27,27,1,2,13,7,9,27,1.20348,1
1,1,2,1,18.10756,6.507555,0.3085001,0.3075551,15,3,3,27,27,27,1,2,13,7,9,27,1.303344,1
1,1,2,1,17.60755,7.007556,0.3085001,0.3075551,15,3,3,27,27,27,1,2,13,7,9,27,1.400436,1
1,1,2,1,17.10755,7.507559,0.3085001,0.3075551,15,3,3,27,27,27,1,2,13,7,9,27,1.503273,1
1,1,2,2,16.60755,8.007561,0.3085001,0.3085001,15,3,3,27,27,27,1,2,13,7,9,27,1.60215,1
1,1,2,2,16.10755,8.507563,0.3085001,0.3085001,15,3,3,27,27,27,1,2,13,7,9,27,1.704445,1
1,1,2,2,15.60755,9.007565,0.3085001,0.3085001,15,3,3,27,27,27,1,2,13,7,9,27,1.800021,1
1,1,2,2,15.10754,9.507566,0.3085001,0.3085001,15,3,3,27,27,27,1,2,13,7,9,27,1.902305,1
1,1,2,1,14.60754,10.00757,0.3085001,8.307554,15,3,3,27,27,27,1,2,13,7,9,27,2.001937,1
1,1,2,1,14.10754,10.50757,0.3085001,8.307554,15,3,3.5,27,27.3,27,1,2,13,7,9,27,2.10606,1
1,1,2,2,13.60754,11.00757,0.3085001,0.3085001,15,3,3.999999,27,27.3,27,1,2,13,7,9,27,2.201591,1
1,1,2,2,13.10754,11.50757,0.3085001,0.3085001,15,3,4.499999,27,27.3,27,1,2,13,7,9,27,2.300174,1
1,1,2,2,12.60754,12.00758,0.3085001,0.3085001,15,3,4.999998,27,27.3,27,1,2,13,7,9,27,2.404046,1
1,1,2,2,12.10753,12.50758,0.3085001,0.3085001,15,3,5.499998,27,27.3,27,1,2,13,7,9,27,2.501458,1
0,1,2,2,0,13.00758,0.3085001,0.3085001,15,3,5.999997,27,27.3,27,0,2,13,7,9,27,2.602941,1
0,1,2,2,0,13.50758,0.3085001,0.3085001,15,3,6.499997,27,27.3,27,0,2,13,7,9,27,2.704409,1
0,1,1,1,0,14.00758,2.307555,8.307555,15,3,6.999996,27,27.3,27,0,2,13,7,9,27,2.803736,1
0,1,1,1,0,14.50758,2.307555,8.307555,15,3,7.499996,27,27.3,27,0,2,13,7,9,27,2.90277,1
0,1,2,2,0,15.00759,0.3085001,0.3085001,15,3,7.999995,27,27.3,27,0,2,13,7,9,27,3.000346,1
0,1,2,2,0,15.50759,0.3085001,0.3085001,15,3,8.499997,27,27.3,27,0,2,13,7,9,27,3.101024,1
0,1,2,2,0,16.00759,0.3085001,0.3085001,15,3,8.999999,27,27.3,27,0,2,13,7,9,27,3.201829,1
0,1,2,2,0,16.50759,0.3085001,0.3085001,15,3,9.500001,27,27.3,27,0,2,13,7,9,27,3.303465,1
0,1,2,2,0,17.0076,0.3085001,0.3085001,15,3,10,27,27.3,27,0,2,13,7,9,27,3.403278,1
6,1,2,2,5.457709,17.5076,0.3085001,0.3085001,15,3,10.5,27,27.3,27,1,2,13,7,9,27,3.500567,1
6,1,2,2,4.957707,18.0076,0.3085001,0.3085001,15,3,11.00001,27,27.3,27,1,2,13,7,9,27,3.600334,1
0,1,2,2,0,18.5076,0.3085001,0.3085001,15,3,11.50001,27,27.3,27,0,2,13,7,9,27,3.702238,1
0,1,2,2,0,19.0076,0.3085001,0.3085001,15,3,12.00001,27,27.3,27,0,2,13,7,9,27,3.803785,1
0,1,2,2,0,19.5076,0.3085001,0.3085001,15,3,12.50001,27,27.3,27,0,2,13,7,9,27,3.900554,1
0,0,2,2,0,0,0.3085001,0.3085001,15,3,13.00001,27,27.3,27,0,2,13,7,9,27,4.000696,1
