NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,9,3,3,25,0.1014381,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,9,3,3,25,0.2005879,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,9,3,3,25,0.3001412,0
0,1,2,1,0,0.6075547,0.3085001,8.307555,15,3,3,27,27,27,1,2,9,3,3,25,0.4007351,1
0,1,2,2,0,1.107554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,9,3,3,25,0.5014964,1
0,1,2,2,0,1.607554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,9,3,3,25,0.6014767,1
0,1,2,2,0,2.107553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,9,3,3,25,0.7004693,1
0,1,2,2,0,2.607553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,9,3,3,25,0.800337,1
0,1,2,2,0,3.107553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,9,3,3,25,0.9017569,1
0,1,2,2,0,3.607552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,9,3,3,25,1.001366,1
0,1,2,2,0,4.107552,8.3085,0.3085001,15,3,3,27,27,27,1,2,9,3,3,25,1.101983,1
0,1,2,2,0,4.607551,8.3085,0.3085001,15,3,3,27,27,27,1,2,9,3,3,25,1.200172,1
1,1,2,1,19.50756,5.10755,0.3085001,0.3075551,15,3,3,27,27,27,1,2,9,3,3,25,1.300257,1
1,1,2,1,19.00756,5.607551,0.3085001,0.3075551,15,3,3,27,27,27,1,2,9,3,3,25,1.400529,1
1,1,2,1,18.50756,6.107553,0.3085001,0.3075551,15,3,3,27,27,27,1,2,9,3,3,25,1.501025,1
1,1,2,1,18.00756,6.607555,0.3085001,0.3075551,15,3,3,27,27,27,1,2,9,3,3,25,1.60107,1
1,1,2,1,17.50755,7.107557,0.3085001,0.3075551,15,3,3,27,27,27,1,2,9,3,3,25,1.700193,1
1,1,2,1,17.00755,7.607559,0.3085001,0.3075551,15,3,3,27,27,27,1,2,9,3,3,25,1.801225,1
1,1,2,2,16.50755,8.107561,0.3085001,0.3085001,15,3,3,27,27,27,1,2,9,3,3,25,1.901802,1
1,1,2,2,16.00755,8.607563,0.3085001,0.3085001,15,3,3,27,27,27,1,2,9,3,3,25,2.001338,1
1,1,2,2,15.50755,9.107565,0.3085001,0.3085001,15,3,2.7,27,27,26.5,1,2,9,3,3,25,2.100495,1
1,1,2,2,15.00754,9.607568,0.3085001,0.3085001,15,3,2.7,27,27,26,1,2,9,3,3,25,2.201019,1
1,1,2,2,14.90754,9.707567,0.3085001,0.3085001,15,3,2.7,27,27,25.49999,1,2,9,3,3,25,2.301299,4
1,1,2,2,14.90754,9.707567,0.6085013,0.008498904,15,3,2.7,27,27,24.99999,1,2,9,3,3,25,2.400362,4
1,1,2,2,14.90754,9.707567,0.6085013,0.008498904,15,3,2.7,27,27,24.49999,1,2,9,3,3,25,2.50146,4
1,1,2,2,14.90754,9.707567,0.6085013,0.008498904,15,3,2.7,27,27,23.99999,1,2,9,3,3,25,2.600395,4
1,1,2,2,14.90754,9.707567,0.6085013,0.008498904,15,3,2.7,27,27,23.49999,1,2,9,3,3,25,2.701389,4
1,1,2,2,14.90754,9.707567,0.6085013,0.008498904,15,3,2.7,27,27,22.99998,1,2,9,3,3,25,2.801389,4
1,1,2,1,14.40754,10.20757,0.6085013,8.007554,15,3,2.7,27,27,22.49998,1,2,9,3,3,25,2.900137,1
2,2,2,1,0.4084862,0.208514,1.008503,7.607553,15,3,2.7,27,27,21.99998,1,2,9,3,3,25,3.000401,4
2,2,2,1,0.4084862,0.208514,1.508505,7.10755,15,3,2.7,27,27,21.49998,1,2,9,3,3,25,3.100308,4
2,2,2,1,0.4084862,0.208514,2.008507,6.607548,15,3,2.7,27,27,20.99998,1,2,9,3,3,25,3.201376,4
2,2,2,1,0.4084862,0.208514,2.508508,6.107546,15,3,2.7,27,27,20.49998,1,2,9,3,3,25,3.300597,4
2,2,2,1,0.4084862,0.208514,3.00851,5.607544,15,3,2.7,27,27,19.99997,1,2,9,3,3,25,3.400239,4
2,2,2,1,0.4084862,0.208514,3.508511,5.107544,15,3,2.7,27,27,19.49997,1,2,9,3,3,25,3.501382,4
2,1,2,1,0.4084862,10.20757,4.00851,4.607544,15,3,2.7,27,27,18.99997,1,2,9,3,3,25,3.601791,4
