NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,11,3,23,0.1019355,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,11,3,23,0.2033973,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,11,3,23,0.3007819,0
0,1,2,1,0,0.5075549,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,11,3,23,0.4025761,1
0,1,2,2,0,1.007554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,11,3,23,0.5031112,1
0,1,2,2,0,1.507554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,11,3,23,0.6000455,1
0,1,2,2,0,2.007554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,11,3,23,0.7030839,1
0,1,2,2,0,2.507553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,11,3,23,0.8027717,1
0,1,2,2,0,3.007552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,11,3,23,0.9034908,1
0,1,2,2,0,3.507552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,11,3,23,1.002287,1
0,1,2,2,0,4.007552,8.3085,0.3085001,15,3,3,27,27,27,1,2,19,11,3,23,1.103762,1
0,1,2,2,0,4.507551,8.3085,0.3085001,15,3,3,27,27,27,1,2,19,11,3,23,1.203633,1
1,1,2,1,19.60756,5.00755,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,11,3,23,1.302424,1
1,1,2,1,19.10756,5.507551,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,11,3,23,1.402103,1
1,1,2,1,18.60756,6.007553,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,11,3,23,1.503307,1
1,1,2,1,18.10756,6.507555,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,11,3,23,1.601329,1
1,1,2,1,17.50755,7.107557,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,11,3,23,1.704777,1
1,1,2,1,17.10755,7.507559,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,11,3,23,1.802802,1
1,1,2,2,16.60755,8.007561,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,11,3,23,1.900282,1
1,1,2,2,16.10755,8.507563,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,11,3,23,2.001424,1
1,1,2,2,15.60755,9.007565,0.3085001,0.3085001,15,3,2.7,27,27,27.3,1,2,19,11,3,23,2.101627,1
1,1,2,2,15.10754,9.507566,0.3085001,0.3085001,15,3,2.7,27,27,27.3,1,2,19,11,3,23,2.202632,1
1,1,2,1,14.60754,10.00757,0.3085001,8.307554,15,3,2.7,27,27,27.3,1,2,19,11,3,23,2.300162,1
1,1,2,1,14.10754,10.50757,0.3085001,8.307554,15,3,2.7,27,27,27.3,1,2,19,11,3,23,2.400192,1
1,1,2,2,13.60754,11.00757,0.3085001,0.3085001,15,3,2.7,27,27,27.3,1,2,19,11,3,23,2.501442,1
1,1,2,2,13.10754,11.50757,0.3085001,0.3085001,15,3,2.7,27,27,27.3,1,2,19,11,3,23,2.602806,1
1,1,2,2,12.60754,12.00758,0.3085001,0.3085001,15,3,2.7,27,27,27.3,1,2,19,11,3,23,2.700935,1
1,1,2,2,12.10753,12.50758,0.3085001,0.3085001,15,3,2.7,27,27,27.3,1,2,19,11,3,23,2.802331,1
1,1,2,2,11.60753,13.00758,0.3085001,0.3085001,15,3,2.7,27,27,27.3,1,2,19,11,3,23,2.903261,1
1,1,2,2,11.10753,13.50758,0.3085001,0.3085001,15,3,2.7,27,27,27.3,1,2,19,11,3,23,3.001063,1
1,1,1,1,10.60753,14.00758,2.307555,8.307555,15,3,2.7,27,27,27.3,1,2,19,11,3,23,3.103177,1
1,1,1,1,10.10752,14.50758,2.307555,8.307555,15,3,2.7,27,27,27.3,1,2,19,11,3,23,3.200385,1
1,1,2,2,9.607524,15.00759,0.3085001,0.3085001,15,3,2.7,27,27,27.3,1,2,19,11,3,23,3.303125,1
1,1,2,2,9.107522,15.50759,0.3085001,0.3085001,15,3,2.7,27,27,27.3,1,2,19,11,3,23,3.402321,1
1,1,2,2,8.60752,16.00759,0.3085001,0.3085001,15,3,2.7,27,27,27.3,1,2,19,11,3,23,3.501861,1
1,1,2,2,8.107518,16.50759,0.3085001,0.3085001,15,3,2.7,27,27,27.3,1,2,19,11,3,23,3.603368,1
1,1,2,2,7.607517,17.0076,0.3085001,0.3085001,15,3,2.7,27,27,27.3,1,2,19,11,3,23,3.701241,1
1,1,2,2,7.107514,17.5076,0.3085001,0.3085001,15,3,2.7,27,27,27.3,1,2,19,11,3,23,3.802729,1
