NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.407555,0.3085001,8.307555,15,3,3,27,27,27,1,2,27,13,3,25,0.1000334,1
0,1,2,2,0,0.9075544,0.3085001,0.3085001,15,3,3,27,27,27,1,2,27,13,3,25,0.2002076,1
0,1,2,2,0,1.507554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,27,13,3,25,0.3030151,1
0,1,2,2,0,2.007554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,27,13,3,25,0.4035443,1
0,1,2,2,0,2.507553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,27,13,3,25,0.5019501,1
0,1,2,2,0,3.007552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,27,13,3,25,0.6017123,1
0,1,2,2,0,3.507552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,27,13,3,25,0.7004632,1
0,1,2,2,0,4.007552,8.3085,0.3085001,15,3,3,27,27,27,1,2,27,13,3,25,0.8012969,1
0,1,2,2,0,4.507551,8.3085,0.3085001,15,3,3,27,27,27,1,2,27,13,3,25,0.9031393,1
1,1,2,1,19.60756,5.00755,0.3085001,0.3075551,15,3,3,27,27,27,1,2,27,13,3,25,1.001675,1
1,1,2,1,19.20756,5.40755,0.3085001,0.3075551,15,3,3,27,27,27,1,2,27,13,3,25,1.103588,1
1,1,2,1,18.70756,5.907552,0.3085001,0.3075551,15,3,3,27,27,27,1,2,27,13,3,25,1.200459,1
1,1,2,1,18.20756,6.407555,0.3085001,0.3075551,15,3,3,27,27,27,1,2,27,13,3,25,1.300521,1
1,1,2,1,17.80755,6.807556,0.3085001,0.3075551,15,3,3,27,27,27,1,2,27,13,3,25,1.40177,1
1,1,2,1,17.30755,7.307558,0.3085001,0.3075551,15,3,3,27,27,27,1,2,27,13,3,25,1.501241,1
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,3,27,27,27,1,2,27,13,3,25,1.603544,1
1,1,2,2,16.40755,8.207561,0.3085001,0.3085001,15,3,3,27,27,27,1,2,27,13,3,25,1.700446,1
1,1,2,2,16.00755,8.607563,0.3085001,0.3085001,15,3,3,27,27,27,1,2,27,13,3,25,1.804007,1
1,1,2,2,15.60755,9.007565,0.3085001,0.3085001,15,3,3,27,27,27,1,2,27,13,3,25,1.900731,1
1,1,2,2,15.40755,9.207565,0.3085001,0.3085001,15,3,3,27,27,27,1,2,27,13,3,25,2.003188,0
1,1,2,2,15.20754,9.407566,0.3085001,0.3085001,15,3,3,27.3,27,27.3,1,2,27,13,3,25,2.10089,1
1,1,2,2,14.80754,9.807568,0.3085001,0.3085001,15,3,3,27.3,27,27.3,1,2,27,13,3,25,2.202218,1
1,1,2,1,14.40754,10.20757,0.3085001,8.307555,15,3,3,27.3,27,27.3,1,2,27,13,3,25,2.303192,1
1,1,2,2,13.90754,10.70757,0.3085001,0.3085001,15,3,3,27.3,27,27.3,1,2,27,13,3,25,2.401187,1
1,1,2,2,13.40754,11.20757,0.3085001,0.3085001,15,3,3,27.3,27,27.3,1,2,27,13,3,25,2.508136,1
1,1,2,2,13.00754,11.60757,0.3085001,0.3085001,15,3,3,27.3,27,27.3,1,2,27,13,3,25,2.601488,1
1,1,2,2,12.70753,11.90758,0.3085001,0.3085001,15,3,3,27.3,27,27.3,1,2,27,13,3,25,2.701291,1
1,1,2,2,12.30753,12.30758,0.3085001,0.3085001,15,3,3,27.3,27,27.3,1,2,27,13,3,25,2.802854,1
1,1,2,2,11.90753,12.70758,0.3085001,0.3085001,15,3,3,27.3,27,27.3,1,2,27,13,3,25,2.9027,1
1,1,2,2,11.50753,13.10758,0.3085001,0.3085001,15,3,3,27.3,27,27.3,1,2,27,13,3,25,3.00208,1
1,1,2,2,11.00753,13.60758,0.3085001,0.3085001,15,3,3,27.3,27,27.3,1,2,27,13,3,25,3.102436,1
1,1,1,1,10.60753,14.00758,2.307555,8.307555,15,3,3,27.3,27,27.3,1,2,27,13,3,25,3.201698,1
1,1,1,1,10.10752,14.50758,2.307555,8.307555,15,3,3,27.3,27,27.3,1,2,27,13,3,25,3.30354,1
1,1,2,2,9.607524,15.00759,0.3085001,0.3085001,15,3,3,27.3,27,27.3,1,2,27,13,3,25,3.40323,1
1,1,2,2,9.107522,15.50759,0.3085001,0.3085001,15,3,3,27.3,27,27.3,1,2,27,13,3,25,3.500591,1
1,1,2,2,8.60752,16.00759,0.3085001,0.3085001,15,3,3,27.3,27,27.3,1,2,27,13,3,25,3.602472,1
