NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,7,3,3,25,0.1032651,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,7,3,3,25,0.2006319,0
0,1,2,1,0,0.407555,0.3085001,8.307555,15,3,3,27,27,27,0,2,7,3,3,25,0.3030345,1
0,1,2,2,0,0.9075544,0.3085001,0.3085001,15,3,3,27,27,27,0,2,7,3,3,25,0.4042167,1
0,1,2,2,0,1.407554,0.3085001,0.3085001,15,3,3,27,27,27,0,2,7,3,3,25,0.5016887,1
0,1,2,2,0,1.907554,0.3085001,0.3085001,15,3,3,27,27,27,0,2,7,3,3,25,0.6013615,1
0,1,2,2,0,2.407553,0.3085001,0.3085001,15,3,3,27,27,27,0,2,7,3,3,25,0.701802,1
0,1,2,2,0,2.907553,0.3085001,0.3085001,15,3,3,27,27,27,0,2,7,3,3,25,0.8001388,1
0,1,2,2,0,3.407552,0.3085001,0.3085001,15,3,3,27,27,27,0,2,7,3,3,25,0.90352,1
0,1,2,2,0,3.907552,0.3085001,0.3085001,15,3,3,27,27,27,0,2,7,3,3,25,1.000879,1
0,1,2,2,0,4.407551,8.3085,0.3085001,15,3,3,27,27,27,0,2,7,3,3,25,1.103612,1
0,1,2,1,0,4.90755,0.3085001,0.3075551,15,3,3,27,27,27,0,2,7,3,3,25,1.201773,1
0,1,2,1,0,5.40755,0.3085001,0.3075551,15,3,3,27,27,27,0,2,7,3,3,25,1.300555,1
0,1,2,1,0,5.907552,0.3085001,0.3075551,15,3,3,27,27,27,0,2,7,3,3,25,1.40047,1
