NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,11,11,19,25,0.1033343,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,11,11,19,25,0.2005201,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,11,11,19,25,0.3029379,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,11,11,19,25,0.4030073,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,11,11,19,25,0.5004029,0
0,1,2,1,0,0.6075547,0.3085001,8.307555,15,3,3,27,27,27,1,2,11,11,19,25,0.6006156,1
0,1,2,2,0,1.007554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,11,11,19,25,0.7020093,1
0,1,2,2,0,1.507554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,11,11,19,25,0.8024778,1
0,1,2,2,0,1.907554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,11,11,19,25,0.9048908,1
0,1,2,2,0,2.307553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,11,11,19,25,1.003187,0
0,1,2,2,0,2.707553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,11,11,19,25,1.104419,1
0,1,2,2,0,3.007552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,11,11,19,25,1.202214,1
0,1,2,2,0,3.407552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,11,11,19,25,1.306884,0
0,1,2,2,0,3.807552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,11,11,19,25,1.400872,1
0,1,2,2,0,4.007552,8.3085,0.3085001,15,3,3,27,27,27,1,2,11,11,19,25,1.506804,1
0,1,2,2,0,4.407551,8.3085,0.3085001,15,3,3,27,27,27,1,2,11,11,19,25,1.600917,0
1,1,2,1,19.80756,4.807551,0.3085001,0.3075551,15,3,3,27,27,27,1,2,11,11,19,25,1.702202,1
1,1,2,1,19.60756,5.00755,0.3085001,0.3075551,15,3,3,27,27,27,1,2,11,11,19,25,1.804333,1
1,1,2,1,19.20756,5.40755,0.3085001,0.3075551,15,3,3,27,27,27,1,2,11,11,19,25,1.901435,0
1,1,2,1,18.80756,5.807552,0.3085001,0.3075551,15,3,3,27,27,27,1,2,11,11,19,25,2.002097,1
1,1,2,1,18.30756,6.307554,0.3085001,0.3075551,15,3,3.5,27,27.3,27,1,2,11,11,19,25,2.102703,1
1,1,2,1,17.80755,6.807556,0.3085001,0.3075551,15,3,3.999999,27,27.3,27,1,2,11,11,19,25,2.201068,1
1,1,2,1,17.30755,7.307558,0.3085001,0.3075551,15,3,4.499999,27,27.3,27,1,2,100,100,19,25,2.303266,1
1,1,2,1,16.80755,7.80756,0.3085001,0.3075551,15,3,4.999998,27,27.3,27,1,2,100,100,19,25,2.400651,1
1,1,2,2,16.50755,8.107561,0.3085001,0.3085001,15,3,5.499998,27,27.3,27,1,2,100,100,19,25,2.501082,0
1,1,2,2,16.00755,8.607563,0.3085001,0.3085001,15,3,5.999997,27,27.3,27,1,2,100,100,19,25,2.603468,1
1,1,2,2,15.60755,9.007565,0.3085001,0.3085001,15,3,6.499997,27,27.3,27,1,2,100,100,19,25,2.700755,1
1,1,2,2,15.10754,9.507566,0.3085001,0.3085001,15,3,6.999996,27,27.3,27,1,2,100,100,19,25,2.8009,1
1,1,2,1,14.60754,10.00757,0.3085001,8.307554,15,3,7.499996,27,27.3,27,1,2,100,100,19,25,2.903759,1
1,1,2,1,14.10754,10.50757,0.3085001,8.307554,15,3,7.999995,27,27.3,27,1,2,100,100,19,25,3.00228,1
1,1,2,2,13.60754,11.00757,0.3085001,0.3085001,15,3,8.499997,27,27.3,27,1,2,100,100,19,25,3.101934,1
0,1,2,2,0,11.50757,0.3085001,0.3085001,15,3,8.999999,27,27.3,27,0,2,100,100,19,25,3.203484,1
0,1,2,2,0,12.00758,0.3085001,0.3085001,15,3,9.500001,27,27.3,27,0,2,100,100,19,25,3.302971,1
0,1,2,2,0,12.50758,0.3085001,0.3085001,15,3,10,27,27.3,27,0,2,100,100,19,25,3.40231,1
0,1,2,2,0,12.90758,0.3085001,0.3085001,15,3,10.5,27,27.3,27,0,2,100,100,19,25,3.501536,0
0,1,2,2,0,13.30758,0.3085001,0.3085001,15,3,11.00001,27,27.3,27,0,2,100,100,19,25,3.602295,1
0,1,2,2,0,13.60758,0.3085001,0.3085001,15,3,11.50001,27,27.3,27,0,2,100,100,19,25,3.701561,1
0,1,1,1,0,14.10758,2.307555,8.307555,15,3,12.00001,27,27.3,27,0,2,100,100,19,25,3.801795,1
0,1,1,1,0,14.60758,2.307555,8.307555,15,3,12.50001,27,27.3,27,0,2,100,100,19,25,3.900231,1
0,1,2,2,0,15.10759,0.3085001,0.3085001,15,3,13.00001,27,27.3,27,0,2,100,100,19,25,4.001686,1
0,1,2,2,0,15.60759,0.3085001,0.3085001,15,3,13.00001,26.7,26.8,27,0,2,100,100,19,25,4.10332,1
0,1,2,2,0,16.10759,0.3085001,0.3085001,15,3,13.00001,26.7,26.3,27,0,2,100,100,19,25,4.203086,1
0,1,2,2,0,16.60759,0.3085001,0.3085001,15,3,13.00001,26.7,25.8,27,0,2,100,100,19,25,4.302449,1
0,1,2,2,0,17.10759,0.3085001,0.3085001,15,3,13.00001,26.7,25.29999,27,0,2,100,100,19,25,4.401052,1
0,1,2,2,0,17.6076,0.3085001,0.3085001,15,3,13.00001,26.7,24.79999,27,0,2,100,100,19,25,4.500609,1
0,1,2,2,0,17.7076,0.3085,0.3085,15,3,13.00001,26.7,24.29999,27,0,2,100,100,19,25,4.604041,1
0,1,2,2,0,18.2076,0.3085001,0.3085001,15,3,13.00001,26.7,23.79999,27,0,2,100,100,19,25,4.701672,1
0,1,2,2,0,18.5076,0.3085001,0.3085001,15,3,13.00001,26.7,23.29999,27,0,2,100,100,19,25,4.802563,1
0,1,2,2,0,19.0076,0.3085001,0.3085001,15,3,13.00001,26.7,22.79998,27,0,2,100,100,19,25,4.900497,1
0,1,2,2,0,19.5076,0.3085001,0.3085001,15,3,13.00001,26.7,22.29998,27,0,2,100,100,19,25,5.00227,1
1,0,2,2,4.607504,0,0.3085001,0.3085001,15,3,13.00001,26.3,21.79998,27,1,2,100,100,19,25,5.103778,1
1,0,2,2,4.107503,0,0.3085001,0.3085001,15,3,13.00001,25.8,21.29998,27,1,2,100,100,19,25,5.200342,1
1,0,2,2,3.607501,0,0.3085001,0.3085001,15,3,13.00001,25.7,20.79998,27,1,2,100,100,19,25,5.300965,1
1,0,2,2,3.3075,0,0.3085001,0.3085001,15,3,13.00001,25.7,20.29997,27,1,2,100,100,19,25,5.403609,3
0,0,2,2,0,0,0.2084997,0.4085005,15,3,13.00001,25.7,19.79997,27,0,2,100,100,19,25,5.501238,3
0,0,2,2,0,0,0.008498904,0.6085013,15,3,13.00001,25.7,19.29997,27,0,2,100,100,19,25,5.603422,3
1,0,2,2,3.3075,0,0.008498904,0.6085013,15,3,13.00001,25.7,18.79997,27,1,2,100,100,19,25,5.703101,0
1,0,2,2,3.207499,0,0.008498904,0.6085013,15,3,13.00001,25.7,18.29997,27,1,2,100,100,19,25,5.802249,3
1,0,2,2,3.207499,0,0.008498904,0.6085013,15,3,13.00001,25.7,17.79996,27,1,2,100,100,19,25,5.901023,1
1,0,2,2,2.707498,0,0.008498904,0.6085013,15,3,13.00001,25.7,17.29996,27,1,2,100,100,19,25,6.003005,1
5,0,2,2,0.7084597,0,0.008498904,0.6085013,15,3,12.50001,25.7,17.29996,27.3,1,2,100,100,19,25,6.10308,1
5,0,2,2,0.6084593,0,0.008498904,0.6085012,15,3,12.00001,25.7,17.29996,27.3,0,2,100,100,19,25,6.201851,0
1,0,2,2,1.907494,0,0.008498904,0.6085013,15,3,11.50001,25.7,17.29996,27.3,1,2,100,100,19,25,6.302821,0
1,0,2,2,1.907494,0,0.008498904,0.6085013,15,3,100,100,17.29996,27.3,1,2,100,100,19,25,6.403466,0
1,0,2,2,1.907494,0,0.008498904,0.6085013,15,3,100,100,17.29996,27.3,1,2,100,100,19,25,6.50327,3
1,0,2,2,1.807494,0,0.008498904,0.6085013,15,3,100,100,17.29996,27.3,0,2,100,100,19,25,6.600768,0
0,0,2,2,0,0,0.008498904,0.6085013,15,3,100,100,17.29996,27.3,0,2,100,100,19,25,6.702888,0
0,0,2,2,0,0,0.008498904,0.6085013,15,3,100,100,17.29996,27.3,0,2,100,100,19,25,6.800826,0
1,0,2,2,1.807494,0,0.008498904,0.6085013,15,3,100,100,17.29996,27.3,1,2,100,100,19,25,6.901795,3
1,0,2,2,1.807494,0,0.008498904,0.6085013,15,3,100,100,17.29996,27.3,0,2,100,100,19,25,7.002438,3
1,0,2,2,1.807494,0,0.008498904,0.6085013,15,3,100,100,17.29996,27.3,0,2,100,100,19,25,7.10313,3
