NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.1084993,8.507556,15,3,3,27,27,27,1,2,15,19,19,27,0.1007835,3
0,1,2,1,0,0.3075551,0.008498904,8.607556,15,3,3,27,27,27,1,2,15,19,19,27,0.2009197,3
0,1,2,1,0,0.3075551,0.008498904,8.607556,15,3,3,27,27,27,1,2,15,19,19,27,0.3004661,3
0,1,2,1,0,0.3075551,0.008498904,8.607556,15,3,3,27,27,27,1,2,15,19,19,27,0.4003958,3
0,1,2,1,0,0.3075551,0.008498904,8.607556,15,3,3,27,27,27,1,2,15,19,19,27,0.5016147,3
0,1,2,1,0,0.3075551,0.008498904,8.607556,15,3,3,27,27,27,1,2,15,19,19,27,0.6012104,3
0,1,2,1,0,0.407555,0.008498904,8.607556,15,3,3,27,27,27,1,2,15,19,19,27,0.7001987,4
0,1,2,2,0,0.7075547,0.008498904,0.6085013,15,3,3,27,27,27,1,2,15,19,19,27,0.8017084,1
0,1,2,2,0,0.9075544,0.008498904,0.6085013,15,3,3,27,27,27,1,2,15,19,19,27,0.9001109,3
0,1,2,2,0,0.9075544,0.008498904,0.6085013,15,3,3,27,27,27,1,2,15,19,19,27,1.000162,1
0,1,2,2,0,1.407554,0.008498904,0.6085013,15,3,3,27,27,27,1,2,15,19,19,27,1.101807,1
0,1,2,2,0,1.907554,0.008498904,0.6085013,15,3,3,27,27,27,1,2,15,19,19,27,1.200081,1
0,1,2,2,0,2.407553,0.008498904,0.6085013,15,3,3,27,27,27,1,2,15,19,19,27,1.300956,1
0,1,2,2,0,2.907552,0.008498904,0.6085013,15,3,3,27,27,27,1,2,15,19,19,27,1.401093,1
0,1,2,2,0,3.407552,0.008498904,0.6085013,15,3,3,27,27,27,1,2,15,19,19,27,1.501604,1
0,1,2,2,0,3.907552,0.008498904,0.6085013,15,3,3,27,27,27,1,2,15,19,19,27,1.601744,1
0,1,2,2,0,4.407551,8.008499,0.6085013,15,3,3,27,27,27,1,2,15,19,19,27,1.700941,1
1,1,2,1,19.70756,4.90755,0.008498904,0.6075562,15,3,3,27,27,27,1,2,15,19,19,27,1.801374,1
1,1,2,1,19.20756,5.40755,0.008498904,0.6075562,15,3,3,27,27,27,1,2,15,19,19,27,1.901142,1
1,1,2,1,18.70756,5.907552,0.008498904,0.6075562,15,3,3,27,27,27,1,2,15,19,19,27,2.001797,4
1,1,2,1,18.70756,5.907552,0.008498904,0.6075562,15,3,2.7,27,26.5,27,1,2,15,19,19,27,2.100352,4
1,1,2,1,18.40756,6.207554,0.008498904,0.6075562,15,3,2.7,27,26,27,1,2,15,19,19,27,2.200359,1
1,1,2,1,17.90755,6.707555,0.008498904,0.6075562,15,3,2.7,27,25.49999,27,1,2,15,19,19,27,2.301663,1
1,1,2,1,17.40755,7.207558,0.008498904,0.6075562,15,3,2.7,27,24.99999,27,1,2,15,19,19,27,2.40038,1
1,1,2,1,16.90755,7.70756,0.008498904,0.6075562,15,3,2.7,27,24.49999,27,1,2,15,19,19,27,2.50092,1
1,1,2,2,16.40755,8.207561,0.008498904,0.6085013,15,3,2.7,27,23.99999,27,1,2,15,19,19,27,2.601247,1
1,1,2,2,15.90755,8.707563,0.008498904,0.6085013,15,3,2.7,27,23.49999,27,1,2,15,19,19,27,2.701811,1
1,1,2,2,15.40755,9.207565,0.008498904,0.6085013,15,3,2.7,27,22.99998,27,1,2,15,19,19,27,2.801294,1
1,1,2,2,14.90754,9.707567,0.008498904,0.6085013,15,3,2.7,27,22.49998,27,1,2,15,19,19,27,2.900778,1
1,1,2,1,14.40754,10.20757,0.008498904,8.607556,15,3,2.7,27,21.99998,27,1,2,15,19,19,27,3.000196,1
1,1,2,2,13.90754,10.70757,0.008498904,0.6085013,15,3,2.7,27,21.49998,27,1,2,15,19,19,27,3.101358,1
1,1,2,2,13.40754,11.20757,0.008498904,0.6085013,15,3,2.7,27,20.99998,27,1,2,15,19,19,27,3.200001,1
1,1,2,2,12.90753,11.70757,0.008498904,0.6085013,15,3,2.7,27,20.49998,27,1,2,15,19,19,27,3.301924,1
1,1,2,2,12.40753,12.20758,0.008498904,0.6085013,15,3,2.7,27,19.99997,27,1,2,15,19,19,27,3.401448,1
1,1,2,2,11.90753,12.70758,0.008498904,0.6085013,15,3,2.7,27,19.49997,27,1,2,15,19,19,27,3.500201,1
1,1,2,2,11.40753,13.20758,0.008498904,0.6085013,15,3,2.7,27,18.99997,27,1,2,15,19,19,27,3.601301,1
1,1,2,2,10.90753,13.70758,0.008498904,0.6085013,15,3,2.7,27,18.49997,27,1,2,15,19,19,27,3.701347,1
1,1,1,1,10.40753,14.20758,2.007554,8.607555,15,3,2.7,27,17.99997,27,1,2,15,19,19,27,3.800496,1
