NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,23,27,13,27,0.1029798,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,23,27,13,27,0.2004193,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,23,27,13,27,0.3028662,0
0,1,2,1,0,0.407555,0.3085001,8.307555,15,3,3,27,27,27,1,2,23,27,13,27,0.4000695,1
0,1,2,2,0,0.9075544,0.3085001,0.3085001,15,3,3,27,27,27,1,2,23,27,13,27,0.5009152,1
0,1,2,2,0,1.407554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,23,27,13,27,0.6013115,1
0,1,2,2,0,1.907554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,23,27,13,27,0.7012845,1
0,1,2,2,0,2.407553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,23,27,13,27,0.8008052,1
0,1,2,2,0,2.907553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,23,27,13,27,0.9007409,1
0,1,2,2,0,3.407552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,23,27,13,27,1.000724,1
0,1,2,2,0,4.007552,8.3085,0.3085001,15,3,3,27,27,27,1,2,23,27,13,27,1.103143,1
0,1,2,2,0,4.407551,8.3085,0.3085001,15,3,3,27,27,27,1,2,23,27,13,27,1.200854,1
1,1,2,1,19.70756,4.90755,0.3085001,0.3075551,15,3,3,27,27,27,1,2,23,27,13,27,1.301098,1
1,1,2,1,19.10756,5.507551,0.3085001,0.3075551,15,3,3,27,27,27,1,2,23,27,13,27,1.403722,1
1,1,2,1,18.70756,5.907552,0.3085001,0.3075551,15,3,3,27,27,27,1,2,23,27,13,27,1.501356,1
1,1,2,1,18.20756,6.407555,0.3085001,0.3075551,15,3,3,27,27,27,1,2,23,27,13,27,1.602286,1
1,1,2,1,17.60755,7.007556,0.3085001,0.3075551,15,3,3,27,27,27,1,2,23,27,13,27,1.703119,1
1,1,2,1,17.20755,7.407558,0.3085001,0.3075551,15,3,3,27,27,27,1,2,23,27,13,27,1.802166,1
1,1,2,2,16.60755,8.007561,0.3085001,0.3085001,15,3,3,27,27,27,1,2,23,27,13,27,1.905126,1
1,1,2,2,16.20755,8.407562,0.3085001,0.3085001,15,3,3,27,27,27,1,2,23,27,13,27,2.002872,1
1,1,2,2,15.60755,9.007565,0.3085001,0.3085001,15,3,3,26.4,27,27,1,2,23,27,13,27,2.106838,1
1,1,2,2,15.20754,9.407566,0.3085001,0.3085001,15,3,3,26,27,27,1,2,23,27,13,27,2.201158,1
1,1,2,1,14.60754,10.00757,0.3085001,8.307554,15,3,3,25.39999,27,27,1,2,23,27,13,27,2.303194,1
1,1,2,1,14.20754,10.40757,0.3085001,8.307555,15,3,3,24.99999,27,27,1,2,23,27,13,27,2.402202,1
1,1,2,2,13.70754,10.90757,0.3085001,0.3085001,15,3,3,24.49999,27,27,1,2,23,27,13,27,2.502532,1
1,1,2,2,13.20754,11.40757,0.3085001,0.3085001,15,3,3,23.99999,27,27,1,2,23,27,13,27,2.601325,1
1,1,2,2,12.70753,11.90758,0.3085001,0.3085001,15,3,3,23.49999,27,27,1,2,23,27,13,27,2.701446,1
1,1,2,2,12.20753,12.40758,0.3085001,0.3085001,15,3,3,22.99998,27,27,1,2,23,27,13,27,2.801931,1
1,1,2,2,11.70753,12.90758,0.3085001,0.3085001,15,3,3,22.49998,27,27,1,2,23,27,13,27,2.901453,1
1,1,2,2,11.10753,13.50758,0.3085001,0.3085001,15,3,3,21.89998,27,27,1,2,23,27,13,27,3.003548,1
1,1,2,2,10.70753,13.90758,0.3085001,0.3085001,15,3,3,21.49998,27,27,1,2,23,27,13,27,3.102454,1
1,1,1,5,10.50753,14.10758,2.307555,6.799387,15,3,3,20.99998,27,27,1,2,23,27,13,27,3.20034,0
1,1,1,5,10.50753,14.10758,2.307555,6.799387,15,3,3,20.49998,27,27,1,2,23,27,13,27,3.300384,0
1,1,1,1,10.50753,14.10758,2.407556,8.207555,15,3,3,19.99997,27,27,1,2,23,27,13,27,3.402161,4
2,2,1,1,0.5084723,0.1085279,2.907557,7.707553,15,3,3,19.49997,27,27,1,2,23,27,13,27,3.50128,4
2,2,1,1,0.5084723,0.1085279,3.007558,7.607552,15,3,3,18.99997,27,27,1,2,23,27,13,27,3.601594,0
2,2,1,0,0.5084723,0.1085279,3.007558,0,15,3,3,18.39997,27,27,0,2,23,27,13,27,3.703404,0
2,2,1,0,0.5084723,0.1085279,3.007558,0,15,3,3,17.99997,27,27,0,2,23,27,13,27,3.801096,0
2,2,1,0,0.5084723,0.1085279,3.007558,0,15,3,3,17.49996,27,27,0,2,23,27,13,27,3.902647,0
2,2,1,0,0.5084723,0.1085279,3.007558,0,15,3,3,16.89996,27,27,0,2,23,27,13,27,4.00335,0
2,2,1,0,0.5084723,0.1085279,3.007558,0,15,3,3,17.29996,27,27.3,0,2,23,27,13,27,4.102309,0
2,2,1,0,0.5084723,0.1085279,3.007558,0,15,3,3,17.79996,27,27.3,0,2,23,27,13,27,4.202324,0
2,2,1,1,0.5084723,0.1085279,3.007558,7.607552,15,3,3,18.29997,27,27.3,1,2,23,27,13,27,4.300822,0
2,2,1,1,0.5084723,0.1085279,3.007558,7.607552,15,3,3,18.79997,27,27.3,1,2,23,27,13,27,4.401903,0
2,2,1,1,0.5084723,0.1085279,3.007558,7.607552,15,3,3,19.29997,27,27.3,1,2,23,27,13,27,4.500004,0
2,2,1,1,0.5084723,0.1085279,3.007558,7.607552,15,3,3,19.79997,27,27.3,1,2,23,27,13,27,4.600555,0
2,2,1,1,0.1084707,0.5085295,3.007558,7.607552,15,3,3,20.29997,27,27.3,1,2,23,27,13,27,4.702658,1
2,2,1,1,0.008470294,0.6085299,3.007558,7.607552,15,3,3,20.79998,27,27.3,1,2,23,27,13,27,4.80206,1
2,2,1,1,0.008470294,0.6085299,3.007558,7.607552,15,3,3,21.29998,27,27.3,1,2,23,27,13,27,4.901517,3
1,1,1,1,10.00753,14.60758,2.607556,8.007553,15,3,3,21.79998,27,27.3,1,2,23,27,13,27,5.002643,3
1,1,1,1,10.00753,14.60758,2.107554,8.507556,15,3,3,22.29998,27,27.3,1,2,23,27,13,27,5.101547,3
1,1,2,2,9.707524,14.90759,0.1084993,0.5085009,15,3,3,22.79998,27,27.3,1,2,23,27,13,27,5.200857,1
1,1,2,2,9.207522,15.40759,0.1084993,0.5085009,15,3,3,23.29999,27,27.3,1,2,23,27,13,27,5.302226,1
1,1,2,2,8.60752,16.00759,0.1084993,0.5085009,15,3,3,23.89999,27,27.3,1,2,23,27,13,27,5.403146,1
1,1,2,2,8.207519,16.40759,0.1084993,0.5085009,15,3,3,24.29999,27,27.3,1,2,23,27,13,27,5.501001,1
1,1,2,2,7.707517,16.90759,0.1084993,0.5085009,15,3,3,24.79999,27,27.3,1,2,23,27,13,27,5.601506,1
1,1,2,2,7.207514,17.4076,0.1084993,0.5085009,15,3,3,25.29999,27,27.3,1,2,23,27,13,27,5.700367,1
1,1,2,2,6.707513,17.9076,0.1084993,0.5085009,15,3,3,25.8,27,27.3,1,2,23,27,13,27,5.801604,1
1,1,2,2,6.10751,18.5076,0.1084993,0.5085009,15,3,3,26.4,27,27.3,1,2,23,27,13,27,5.902944,1
1,1,2,2,5.707509,18.9076,0.1084993,0.5085009,15,3,3,26.8,27,27.3,1,2,23,27,13,27,6.002672,1
1,1,2,2,5.107506,19.5076,0.1084993,0.5085009,15,3,3,26.2,27,26.7,1,2,23,27,13,27,6.10368,1
1,1,2,2,4.707504,19.9076,0.1084993,0.5085009,15,3,3,25.8,27,26.3,1,2,23,27,13,27,6.200962,1
1,0,2,2,4.107502,0,0.1084993,0.5085009,15,3,3,25.19999,27,25.7,1,2,23,27,13,27,6.30371,1
1,0,2,2,3.707501,0,0.1084993,0.5085009,15,3,3,24.79999,27,25.29999,1,2,23,27,13,27,6.400789,1
1,0,2,2,3.107499,0,0.1084993,0.5085009,15,3,3,24.19999,27,24.69999,1,2,23,27,13,27,6.503869,1
1,0,2,2,2.707498,0,0.1084993,0.5085009,15,3,3,23.79999,27,24.29999,1,2,23,27,13,27,6.601554,1
1,0,2,2,2.207496,0,0.1084993,0.5085009,15,3,3,23.29999,27,23.79999,1,2,23,27,13,27,6.702286,1
1,0,2,2,1.707494,0,0.1084993,0.5085009,15,3,3,22.79998,27,23.29999,1,2,23,27,13,27,6.802375,1
1,0,2,2,1.107491,0,0.1084993,0.5085009,15,3,3,22.19998,27,22.69998,1,2,23,27,13,27,6.903455,1
1,0,2,2,1.007491,0,0.1084993,0.5085009,15,3,3,21.79998,27,22.29998,1,2,23,27,13,27,7.001252,3
1,0,2,2,1.007491,0,0.1084993,0.5085009,15,3,3,21.29998,27,21.79998,1,2,23,27,13,27,7.100345,3
1,0,2,2,1.007491,0,0.1084993,0.5085009,15,3,3,20.79998,27,21.29998,1,2,23,27,13,27,7.201749,3
1,0,2,2,0.7074898,0,0.1084993,0.5085009,15,3,3,20.29997,27,20.79998,1,2,23,27,13,27,7.300255,1
1,0,1,1,0.2074879,0,16.10756,8.507556,15,3,3,19.79997,27,20.29997,1,2,23,27,13,27,7.400163,1
1,0,1,1,0.007487177,0,16.10756,8.507556,15,3,3,19.29997,27,19.79997,1,2,23,27,13,27,7.502382,1
1,2,1,1,0.007487177,0.608568,15.90755,8.707557,15,3,3,18.69997,27,19.19997,1,2,23,27,13,27,7.603671,3
1,2,1,1,0.007487177,0.608568,15.50755,9.107558,15,3,3,18.29997,27,18.79997,1,2,23,27,13,27,7.702853,3
1,2,1,1,0.007487177,0.608568,15.00755,9.60756,15,3,3,17.79996,27,18.29997,1,2,23,27,13,27,7.802203,3
1,2,1,1,0.007487177,0.608568,14.50755,10.10756,15,3,3,17.29996,27,17.79996,1,2,23,27,13,27,7.900495,3
1,2,1,1,0.007487177,0.608568,14.00755,10.60756,15,3,3,16.79996,27,17.29996,1,2,23,27,13,27,8.002295,3
1,2,1,1,0.007487177,0.608568,13.50755,11.10757,15,3,3,17.29996,27.3,17.29996,1,2,23,27,13,27,8.100843,3
1,2,1,1,0.007487177,0.608568,13.00754,11.60757,15,3,3,17.79996,27.3,17.29996,1,2,23,27,13,27,8.200394,3
1,1,1,1,0.007487177,4.607623,12.50754,12.10757,15,3,3,18.29997,27.3,17.29996,1,2,23,27,13,27,8.301891,3
1,1,1,1,0.007487177,4.607622,12.00754,12.60757,15,3,3,18.79997,27.3,17.29996,1,2,23,27,13,27,8.401523,3
1,2,1,1,0.007487177,0.608568,11.50754,13.10757,15,3,3,19.29997,27.3,17.29996,1,2,23,27,13,27,8.501698,3
1,2,1,1,0.007487177,0.608568,11.00753,13.60758,15,3,3,19.79997,27.3,17.29996,1,2,23,27,13,27,8.600738,3
1,2,1,1,0.007487177,0.608568,10.50753,14.10758,15,3,3,20.29997,27.3,17.29996,1,2,23,27,13,27,8.702684,3
1,2,1,1,0.007487177,0.608568,10.00753,14.60758,15,3,3,20.79998,27.3,17.29996,1,2,23,27,13,27,8.802274,3
1,2,1,1,0.007487177,0.608568,9.407529,15.20758,15,3,3,21.39998,27.3,17.29996,1,2,23,27,13,27,8.903012,3
1,2,1,1,0.007487177,0.608568,9.007527,15.60758,15,3,3,21.79998,27.3,17.29996,1,2,23,27,13,27,9.001941,3
1,0,1,1,0.007487177,0,8.507525,16.10759,15,3,3,22.29998,27.3,17.29996,1,2,23,27,13,27,9.101901,3
1,2,1,5,0.007487177,0.608568,7.907523,15.19945,15,3,3,22.89998,27.3,17.29996,1,2,23,27,13,27,9.203521,3
1,2,1,5,0.007487177,0.608568,7.407521,15.69946,15,3,3,23.39999,27.3,17.29996,1,2,23,27,13,27,9.304114,3
1,2,1,5,0.007487177,0.608568,7.007519,16.09946,15,3,3,23.79999,27.3,17.29996,1,2,23,27,13,27,9.400372,3
1,2,1,1,0.007487177,0.608568,6.507517,18.10759,15,3,3,24.29999,27.3,17.29996,1,2,23,27,13,27,9.500388,3
1,2,1,1,0.007487177,0.608568,5.907515,18.7076,15,3,3,24.89999,27.3,17.29996,1,2,23,27,13,27,9.6034,3
1,2,1,1,0.007487177,0.608568,5.407514,19.2076,15,3,3,25.39999,27.3,17.29996,1,2,23,27,13,27,9.703351,3
1,2,1,1,0.007487177,0.608568,4.907512,19.7076,15,3,3,25.9,27.3,17.29996,1,2,100,100,13,27,9.80407,3
1,2,1,6,0.007487177,10.60857,4.50751,18.45779,15,3,3,26.3,27.3,17.29996,1,2,100,100,13,27,9.90167,3
1,2,1,6,0.007487177,10.60857,4.007508,18.9578,15,3,3,26.8,27.3,17.29996,1,2,100,100,13,27,10.00264,3
1,2,1,6,0.007487177,0.608568,3.507506,19.4578,15,3,3,26.8,27.3,17.29996,1,2,100,100,13,27,10.10234,3
1,2,1,6,0.007487177,0.608568,3.007504,19.9578,15,3,3,26.8,27.3,17.29996,1,2,100,100,13,27,10.20069,3
1,2,1,0,0.007487177,0.608568,2.407502,0,15,3,3,26.8,27.3,17.29996,1,2,100,100,13,27,10.30362,3
1,2,1,0,0.007487177,0.608568,2.007501,0,15,3,3,26.8,27.3,17.29996,1,2,100,100,13,27,10.4012,3
1,2,1,0,0.007487177,0.608568,1.507499,0,15,3,3,26.8,27.3,17.29996,1,2,100,100,13,27,10.50021,3
1,2,1,0,0.007487177,0.608568,1.007497,0,15,3,3,26.8,27.3,17.29996,1,2,100,100,13,27,10.6005,3
1,2,1,0,0.007487177,0.608568,0.9074963,0,15,3,3,26.8,27.3,17.29996,1,2,100,100,13,27,10.70255,3
1,2,1,0,0.5074891,0.108566,0.9074964,0,15,3,3,26.8,27.3,17.29996,1,2,100,100,13,27,10.80348,2
1,2,1,0,0.6074894,0.008565661,0.9074964,0,15,3,3,26.8,27.3,17.29996,1,2,100,100,13,27,10.90275,2
1,2,1,0,0.6074894,0.008565661,0.9074964,0,15,3,3,26.8,27.3,17.29996,1,2,100,100,13,27,11.00198,2
1,2,1,2,0.9074906,0.7085646,0.9074963,0.7085589,15,3,3,26.8,27.3,17.29996,1,2,100,100,13,27,11.10293,2
1,2,1,2,1.107491,0.5085638,0.9074963,0.7085589,15,3,3,26.8,27.3,17.29996,1,2,100,100,13,27,11.20257,0
