NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,21,27,23,0.1010522,0
0,1,2,1,0,0.5075549,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,21,27,23,0.2008667,1
0,1,2,2,0,1.007554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,21,27,23,0.3012977,1
0,1,2,2,0,1.507554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,21,27,23,0.4002658,1
0,1,2,2,0,2.007554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,21,27,23,0.5012758,1
0,1,2,2,0,2.507553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,21,27,23,0.6012799,1
0,1,2,2,0,3.007552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,21,27,23,0.7008689,1
0,1,2,2,0,3.507552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,21,27,23,0.8011277,1
0,1,2,2,0,4.007552,8.3085,0.3085001,15,3,3,27,27,27,1,2,19,21,27,23,0.9013355,1
0,1,2,2,0,4.507551,8.3085,0.3085001,15,3,3,27,27,27,1,2,19,21,27,23,1.00045,1
1,1,2,1,19.60756,5.00755,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,21,27,23,1.100773,1
1,1,2,1,19.10756,5.507551,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,21,27,23,1.200612,1
1,1,2,1,18.60756,6.007553,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,21,27,23,1.300879,1
1,1,2,1,18.10756,6.507555,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,21,27,23,1.401635,1
1,1,2,1,17.60755,7.007556,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,21,27,23,1.501242,1
1,1,2,1,17.10755,7.507559,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,21,27,23,1.60156,1
1,1,2,2,16.60755,8.007561,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,21,27,23,1.701235,1
1,1,2,2,16.10755,8.507563,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,21,27,23,1.80222,1
1,1,2,2,15.60755,9.007565,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,21,27,23,1.901204,1
1,1,2,2,15.10754,9.507566,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,21,27,23,2.000296,1
1,1,2,1,14.60754,10.00757,0.3085001,8.307554,15,3,3.5,27,27.3,27,1,2,19,21,27,23,2.10024,1
1,1,2,1,14.10754,10.50757,0.3085001,8.307554,15,3,3.999999,27,27.3,27,1,2,19,21,27,23,2.200683,1
1,1,2,2,13.60754,11.00757,0.3085001,0.3085001,15,3,4.499999,27,27.3,27,1,2,19,21,27,23,2.30087,1
1,1,2,2,13.10754,11.50757,0.3085001,0.3085001,15,3,4.999998,27,27.3,27,1,2,19,21,27,23,2.400527,1
1,1,2,2,12.60754,12.00758,0.3085001,0.3085001,15,3,5.499998,27,27.3,27,1,2,19,21,27,23,2.501411,1
1,1,2,2,12.10753,12.50758,0.3085001,0.3085001,15,3,5.999997,27,27.3,27,1,2,19,21,27,23,2.600959,1
1,1,2,2,11.60753,13.00758,0.3085001,0.3085001,15,3,6.499997,27,27.3,27,1,2,19,21,27,23,2.700992,1
1,1,2,2,11.10753,13.50758,0.3085001,0.3085001,15,3,6.999996,27,27.3,27,1,2,19,21,27,23,2.800358,1
1,1,1,1,10.60753,14.00758,2.307555,8.307555,15,3,7.499996,27,27.3,27,1,2,19,21,27,23,2.901927,1
0,1,1,1,0,14.50758,2.307555,8.307555,15,3,7.999995,27,27.3,27,0,2,19,21,27,23,3.000416,1
0,1,1,1,0,14.50758,2.307555,8.307555,15,3,8.499997,27,27.3,27,0,2,19,21,27,23,3.100234,0
0,1,1,1,0,14.50758,2.507556,8.107554,15,3,8.999999,27,27.3,27,0,2,19,21,27,23,3.20119,4
2,2,1,1,0.1084707,0.5085295,3.007558,7.607552,15,3,9.500001,27,27.3,27,0,2,19,21,27,23,3.300802,4
2,2,1,1,0.1084707,0.5085295,3.507559,7.10755,15,3,10,27,27.3,27,0,2,19,21,27,23,3.400016,4
2,2,1,1,0.1084707,0.5085295,4.007561,6.607548,15,3,10.5,27,27.3,27,0,2,19,21,27,23,3.501968,4
2,2,1,1,0.1084707,0.5085295,4.307562,6.307547,15,3,11.00001,27,27.3,27,0,2,19,21,27,23,3.600252,4
2,2,1,1,0.1084707,0.5085295,4.307562,6.307547,15,3,11.50001,27,27.3,27,0,2,19,21,27,23,3.701858,4
2,2,1,1,0.1084707,0.5085295,4.307562,6.307547,15,3,12.00001,27,27.3,27,1,2,19,21,27,23,3.801585,4
2,2,1,1,0.1084707,0.5085295,4.307562,6.307547,15,3,12.50001,27,27.3,27,1,2,19,21,27,23,3.900147,4
2,2,1,1,0.1084707,0.5085295,4.307562,6.307547,15,3,13.00001,27,27.3,27,1,2,19,21,27,23,4.001367,4
2,2,1,1,0.1084707,0.5085295,4.807565,5.807545,15,3,13.00001,27.3,27.3,27,1,2,19,21,27,23,4.1015,4
2,2,1,1,0.1084707,0.5085295,5.307566,5.307544,15,3,13.00001,27.3,27.3,27,1,2,19,21,27,23,4.201344,4
2,2,1,1,0.1084707,0.5085295,5.807565,4.807544,15,3,13.00001,27.3,27.3,27,1,2,19,21,27,23,4.300665,4
1,2,1,1,10.10752,0.5085295,6.107565,4.507544,15,3,13.00001,27.3,27.3,27,1,2,19,21,27,23,4.402004,4
1,2,2,2,9.707524,0.908531,0.1085103,0.5084899,15,3,13.00001,27.3,27.3,27,1,2,19,21,27,23,4.501169,1
1,2,2,2,9.207522,1.408533,0.1085103,0.5084899,15,3,13.00001,27.3,27.3,27,1,2,19,21,27,23,4.600618,1
1,2,2,2,8.70752,1.908535,0.1085102,0.5084898,15,3,13.00001,27.3,27.3,27,1,2,19,21,27,23,4.70151,1
1,2,2,2,8.207519,2.408537,0.1085103,0.5084899,15,3,13.00001,27.3,27.3,27,1,2,19,21,27,23,4.80138,1
1,2,2,2,7.707517,2.908539,0.1085102,0.5084899,15,3,13.00001,27.3,27.3,27,1,2,19,21,27,23,4.901338,1
1,2,2,2,7.207514,3.40854,0.1085103,0.5084899,15,3,13.00001,27.3,27.3,27,1,2,19,21,27,23,5.000094,1
1,2,2,2,6.707512,3.908542,0.1085102,0.5084899,15,3,13.00001,27.3,27.3,27,1,2,19,21,27,23,5.100342,1
1,2,2,2,6.20751,4.408544,0.1085103,0.5084899,15,3,13.00001,27.3,27.3,27,1,2,19,21,27,23,5.200831,1
1,2,2,2,5.707509,4.908546,0.1085103,0.5084899,15,3,13.00001,27.3,27.3,27,1,2,19,21,27,23,5.300879,1
1,2,2,2,5.207507,5.408548,0.1085103,0.5084899,15,3,13.00001,27.3,27.3,27,1,2,19,21,27,23,5.400608,1
1,2,2,2,4.707505,5.90855,0.1085103,0.5084899,15,3,13.00001,27.3,27.3,27,1,2,19,21,27,23,5.50064,1
1,2,2,2,4.207502,6.408552,0.1085103,0.5084899,15,3,13.00001,27.3,27.3,27,1,2,19,21,27,23,5.600672,1
1,2,2,2,3.707502,6.908554,0.1085102,0.5084899,15,3,13.00001,27.3,27.3,27,1,2,19,21,27,23,5.70166,1
1,2,2,2,3.207499,7.408556,0.1085103,0.5084899,15,3,13.00001,27.3,27.3,27,1,2,19,21,27,23,5.801589,1
1,2,2,2,2.707498,7.908558,0.1085103,0.5084899,15,3,13.00001,27.3,27.3,27,1,2,19,21,27,23,5.900255,1
1,2,2,2,2.207496,8.40856,0.1085103,0.5084899,15,3,13.00001,27.3,27.3,27,1,2,19,21,27,23,6.001011,1
1,2,2,2,1.707494,8.908562,0.1085103,0.5084899,15,3,13.00001,27.3,27.3,27,1,2,19,21,27,23,6.101509,1
1,2,2,2,1.207492,9.408564,0.1085103,0.5084899,15,3,13.00001,27.3,27.3,27,1,2,19,21,27,23,6.200929,1
1,2,2,2,0.7074898,9.908566,0.1085103,0.5084899,15,3,13.00001,27.3,27.3,27,1,2,19,21,27,23,6.301507,1
1,2,6,1,0.6074894,0.008565661,4.157775,4.807544,15,3,13.00001,27.3,27.3,27,1,2,19,21,27,23,6.401165,3
1,2,6,1,0.6074894,0.008565661,3.657775,5.307544,15,3,13.00001,27.3,27.3,27,1,2,19,21,27,23,6.50111,3
1,2,6,1,0.6074894,0.008565661,3.157774,5.807545,15,3,13.00001,27.3,27.3,27,0,2,19,21,27,23,6.602038,3
1,2,0,1,0.6074895,0.008565661,0,6.307548,15,3,13.00001,27.3,27.3,27,0,2,19,21,27,23,6.701807,3
1,2,0,1,0.6074894,0.008565661,0,6.807549,15,3,13.00001,27.3,27.3,27,0,2,19,21,27,23,6.800245,3
1,2,6,1,0.6074894,0.008565661,15.95776,7.307551,15,3,100,100,27.3,27,1,2,19,21,27,23,6.901446,3
1,2,6,1,0.6074894,0.008565661,15.45775,7.807552,15,3,100,100,27.3,27,1,2,19,21,27,23,7.001891,3
1,0,6,1,0.6074894,0,14.95775,8.307555,15,3,100,100,27.3,27,1,2,19,21,27,23,7.101945,3
1,2,0,1,0.6074894,0.008565661,0,8.807557,15,3,100,100,27.3,27,0,2,19,21,27,23,7.202051,3
