NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,17,23,21,0.1027983,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,17,23,21,0.2023826,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,17,23,21,0.3035553,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,17,23,21,0.4025348,1
0,1,2,2,0,0.8075545,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,17,23,21,0.50269,1
0,1,2,2,0,1.307554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,17,23,21,0.603388,1
0,1,2,2,0,1.807554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,17,23,21,0.7029899,0
0,1,2,2,0,2.007554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,17,23,21,0.8021745,1
0,1,2,2,0,2.507553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,17,23,21,0.9006983,1
0,1,2,2,0,3.007552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,17,23,21,1.000044,1
0,1,2,2,0,3.507552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,17,23,21,1.102285,1
0,1,2,2,0,4.007552,8.3085,0.3085001,15,3,3,27,27,27,1,2,19,17,23,21,1.201903,1
0,1,2,2,0,4.407551,8.3085,0.3085001,15,3,3,27,27,27,1,2,19,17,23,21,1.30138,1
1,1,2,1,19.70756,4.90755,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,17,23,21,1.401795,1
1,1,2,1,19.30756,5.30755,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,17,23,21,1.501535,0
1,1,2,1,18.90756,5.707551,0.3085,0.3075551,15,3,3,27,27,27,1,2,19,17,23,21,1.600803,1
1,1,2,1,18.40756,6.207554,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,17,23,21,1.703175,1
1,1,2,1,17.90755,6.707556,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,17,23,21,1.800883,1
1,1,2,1,17.40755,7.207557,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,17,23,21,1.903682,1
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,17,23,21,2.003499,1
1,1,2,2,16.40755,8.207561,0.3085001,0.3085001,15,3,2.7,27,26.5,27,1,2,19,17,23,21,2.101963,1
1,1,2,2,15.90755,8.707563,0.3085,0.3085,15,3,2.7,27,26,27,1,2,19,17,23,21,2.201568,1
1,1,2,2,15.40755,9.207565,0.3085001,0.3085001,15,3,2.7,27,25.49999,27,1,2,19,17,23,21,2.300331,1
1,1,2,2,14.90754,9.707567,0.3085001,0.3085001,15,3,2.7,27,24.99999,27,1,2,19,17,23,21,2.401617,1
1,1,2,1,14.40754,10.20757,0.3085001,8.307555,15,3,2.7,27,24.49999,27,1,2,19,17,23,21,2.50019,1
1,1,2,2,13.90754,10.70757,0.3085001,0.3085001,15,3,2.7,27,23.99999,27,1,2,19,17,23,21,2.601985,1
1,1,2,2,13.40754,11.20757,0.3085001,0.3085001,15,3,2.7,27,23.49999,27,1,2,19,17,23,21,2.700856,1
1,1,2,2,12.90753,11.70757,0.3085001,0.3085,15,3,2.7,27,22.99998,27,1,2,19,17,23,21,2.802382,1
1,1,2,2,12.40753,12.20758,0.3085001,0.3085001,15,3,2.7,27,22.49998,27,1,2,19,17,23,21,2.902445,1
1,1,2,2,11.90753,12.70758,0.3085001,0.3085001,15,3,2.7,27,21.99998,27,1,2,19,17,23,21,3.001129,1
1,1,2,2,11.50753,13.10758,0.3085001,0.3085001,15,3,2.7,27,21.49998,27,1,2,19,17,23,21,3.103493,0
1,1,2,2,11.10753,13.50758,0.3085001,0.3085001,15,3,2.7,27,20.99998,27,1,2,19,17,23,21,3.203215,1
1,1,2,2,10.80753,13.80758,0.3085001,0.3085001,15,3,2.7,27,20.49998,27,1,2,19,17,23,21,3.303602,1
1,1,1,1,10.30753,14.30758,2.307555,8.307555,15,3,2.7,27,19.99997,27,1,2,19,17,23,21,3.40056,1
1,1,2,2,9.907525,14.70759,0.3085001,0.3085001,15,3,2.7,27,19.49997,27,1,2,19,17,23,21,3.502944,0
